latitude,longitude
53952666616,22044177@N08,20240713-R62_2808,5576432,16,40.155638,-105.129075
53951773467,22044177@N08,20240713-R62_2812,5576432,16,40.155638,-105.129075
53952666436,22044177@N08,20240713-R62_2813,5576432,16,40.155638,-105.129075
53952922123,22044177@N08,20240713-R62_2826,5576432,16,40.155638,-105.129075
53952996269,22044177@N08,20240713-R62_2292,5576432,16,40.155638,-105.129075
53952996184,22044177@N08,20240713-R62_2860,5576432,16,40.155638,-105.129075
53952655476,22044177@N08,20240713-R62_0805,5576432,16,40.155638,-105.129075
53953110145,22044177@N08,20240713-R62_0830,5576432,16,40.155638,-105.129075
53952985634,22044177@N08,20240713-R62_0845,5576432,16,40.155638,-105.129075
53951761697,22044177@N08,20240713-R62_0874,5576432,16,40.155638,-105.129075
53952910353,22044177@N08,20240713-R62_0893,5576432,16,40.155638,-105.129075
53952654476,22044177@N08,20240713-R62_0896,5576432,16,40.155638,-105.129075
53953108625,22044177@N08,20240713-R62_0921,5576432,16,40.155638,-105.129075
53952984189,22044177@N08,20240713-R62_0925,5576432,16,40.155638,-105.129075
53952984054,22044177@N08,20240713-R62_0935,5576432,16,40.155638,-105.129075
53952983844,22044177@N08,20240713-R62_0943,5576432,16,40.155638,-105.129075
53952653236,22044177@N08,20240713-R62_0976,5576432,16,40.155638,-105.129075
53953107630,22044177@N08,20240713-R62_0999,5576432,16,40.155638,-105.129075
53952983324,22044177@N08,20240713-R62_1002,5576432,16,40.155638,-105.129075
53953106925,22044177@N08,20240713-R62_1038,5576432,16,40.155638,-105.129075
53952982569,22044177@N08,20240713-R62_1056,5576432,16,40.155638,-105.129075
53951759002,22044177@N08,20240713-R62_1057,5576432,16,40.155638,-105.129075
53951758832,22044177@N08,20240713-R62_1071,5576432,16,40.155638,-105.129075
53952907058,22044177@N08,20240713-R62_1137,5576432,16,40.155638,-105.129075
53952651066,22044177@N08,20240713-R62_1159,5576432,16,40.155638,-105.129075
53953104970,22044177@N08,20240713-R62_1192,5576432,16,40.155638,-105.129075
53952650666,22044177@N08,20240713-R62_1204,5576432,16,40.155638,-105.129075
53952906223,22044177@N08,20240713-R62_1249,5576432,16,40.155638,-105.129075
53952980274,22044177@N08,20240713-R62_1266,5576432,16,40.155638,-105.129075
53952980219,22044177@N08,20240713-R62_1272,5576432,16,40.155638,-105.129075
53952649796,22044177@N08,20240713-R62_1306,5576432,16,40.155638,-105.129075
53952649521,22044177@N08,20240713-R62_1315,5576432,16,40.155638,-105.129075
53952979304,22044177@N08,20240713-R62_1350,5576432,16,40.155638,-105.129075
53952649031,22044177@N08,20240713-R62_1358,5576432,16,40.155638,-105.129075
53951755362,22044177@N08,20240713-R62_1368,5576432,16,40.155638,-105.129075
53952648836,22044177@N08,20240713-R62_1369,5576432,16,40.155638,-105.129075
53951755292,22044177@N08,20240713-R62_1377,5576432,16,40.155638,-105.129075
53953102920,22044177@N08,20240713-R62_1385,5576432,16,40.155638,-105.129075
53952978709,22044177@N08,20240713-R62_1388,5576432,16,40.155638,-105.129075
53952904388,22044177@N08,20240713-R62_1391,5576432,16,40.155638,-105.129075
53952978404,22044177@N08,20240713-R62_1405,5576432,16,40.155638,-105.129075
53951754562,22044177@N08,20240713-R62_1422,5576432,16,40.155638,-105.129075
53952977989,22044177@N08,20240713-R62_1436,5576432,16,40.155638,-105.129075
53952647656,22044177@N08,20240713-R62_1482,5576432,16,40.155638,-105.129075
53953101715,22044177@N08,20240713-R62_1503,5576432,16,40.155638,-105.129075
53951753752,22044177@N08,20240713-R62_1510,5576432,16,40.155638,-105.129075
53952902993,22044177@N08,20240713-R62_1523,5576432,16,40.155638,-105.129075
53952646926,22044177@N08,20240713-R62_1562,5576432,16,40.155638,-105.129075
53951753022,22044177@N08,20240713-R62_1573,5576432,16,40.155638,-105.129075
53952902278,22044177@N08,20240713-R62_1582,5576432,16,40.155638,-105.129075
53952901978,22044177@N08,20240713-R62_1644,5576432,16,40.155638,-105.129075
53952901853,22044177@N08,20240713-R62_1646,5576432,16,40.155638,-105.129075
53952976344,22044177@N08,20240713-R62_1672,5576432,16,40.155638,-105.129075
